'oh henee3neenii3eti' heeneesP heeneestootiini'	'oh henee3neen @@ii3eti @@' heenees @@P heeneestootiini @@'
Wohei tous nihii nooxeihi' nuhu' hee3osohoe3i' wootii nihbeetoh'uni niitokuwoono' nuhu' hiiwoonhehe' bih'iyoohok hi3ou'oo	wohei tous nihii nooxeihi' nuhu' hee3osohoe @@3i' wootii nih @@beetoh @@'uni niitokuw @@oono' nuhu' hiiwoonhehe' bih'iyoo @@hok hi3ou'oo @@hok
Wohei ne'nih'iitohnoonou'usee3i' noh nenee' hih'iitootonouyooninoo	wohei ne' @@nih'iitoh @@noo @@no'usee @@3i' noh nenee @@' hih @@'ii @@too @@tonouyoon @@inoo
Nee'eecixoneiht he'ih'ii	nee'eecixoneihi @@t he'ih @@'ii
wohei nenee' hiine'etiiwoohut:	wohei nenee' hiine'etiiwoohu @@t
wohei nenee' heeseenei'to wootii neeyei3eihoot niine'eenino nuhu' neniteeno woo'teenouhu3i' Ute Indians	wohei nenee' hees @@een @@ei'towuun @@oot wootii neeyei3eih @@oot niine'eenino nuhu' nenitee @@no woo'teeneihi @@3i' Ute Indians
nihwoteikuutonP neihow3o'woteikuuton Nooxeihi' cee3koohut	nih @@woteikuuton @@P nei @@how3o' @@woteikuuton nooxeihi' cee3koohu @@t
nooxeihi' wonnokohut	nooxeihi' won @@nokohu @@t
noh he'ne'ii'ei'towuunoot hineniteeno hii3ei'3ookuheiitono	noh he'ne'ii' @@ei'towuun @@oot hinenitee @@no hii3ei' @@3ookuh @@eiitono
A howoo	A howoo
Hee heetnokohunoo nih'ii3o'	hee heet @@nokohu @@noo nih @@'ii3 @@o'
Wo'ei3 neniisoonee3i' niinoko3tonee3i' hohootine'	wo'ei3 neniisoonee @@3i' nii @@noko3ton @@ee3i' hohootin @@e'
Woow nee'eetoxu3i'	woow nee'eetoxu @@3i'
yeah cee3P yeah sometimes ceecee3iini yeah niisiini	yeah cee3 @@P yeah sometimes cee @@cee3i @@ini yeah niisi @@ini
"Hinee ni'ec ni'ii3eihiinoo' ""hot springs"""	hinee ni'ec ni'ii3eihiinoo @@' hot springs
yeah yeah heetoukuhunoo	yeah yeah heet @@toukuhu @@noo
Beneeseeneetowuni' heesineyei3ei3ein hi'iihi' hotoo3itoono noh heniibootno	beneeseeneet @@owuni' heesi @@neyei3ei3ei @@n hi'iihi' hot @@oo3itoono noh he @@niiboot @@no
uhm	uhm
howoo nihniiheniini noh hiteibihoo3i' Washakiehiho	howoo nih @@niiheni @@ini noh hiteibih @@oo3i' Washakie @@hiho
neih'oowoohteesis hotiiwo'	neih'oow @@ooh @@teesisee hotiiwo'
Oh he'ihtesini'i3ecoo	oh he'ih @@tesi @@ni'i3ecoo
ne'iini heyeihcihnoonoh'oe'	ne'iini heyeih @@cih @@noo @@noh'oe @@'
woow nee'eesiini	woow nee'eesiini
HeetP heetP heetnii'ise'	heet @@P heet @@P heet @@ni'ise @@'
Wo'ei3 hinee nih'oo3oo ci' hinee Andy Cowell neniiteheib-eino' ci' heetihnosouheeneixoohoo3ihoot nuh'uuno niineyei3eibee3i' heetniisce'e'inou'u niiseenetiitooni' hinono'eiyeit	wo'ei3 hinee nih'oo3oo ci' hinee Andy Cowell neniiteheib @@eino' ci' heetih @@nosou @@heeneixoohoo3ih @@oot nuh'uuno nii @@neyei3eibee @@3i' heet @@niis @@ce' @@e'in @@ou'u niis @@eenetiitooni @@' hinono'eitiit
Hoowuuhu' nihii cese'eihii	hoowuuhu' nihii cese'eihii
hetnii3ineyeitiit nohkuuhu' Mary-hiho' hih'oo3ihiwoo3eiiton hetniiwooon	het @@nii3 @@neyeitii @@t nohk @@uuhu' Mary @@iho' hih @@'oo3ihiwoo3 @@eiiton het @@niiw @@ooon
Niico'oniini nee'ee3ootoo3i'	nii @@co'oni @@ini nee'ee3eetoo @@3i'
Hini' nihneeneceni3i toyouniihi' wo'ei3 beniiceni' nihnoonotiihoo3i'	hini' nih @@nee @@nece @@ni3i toyoun @@iihi' wo'ei3 beniiceni @@' nih @@noo @@notiih @@oo3i'
Kookon niikookoh'u3ecoot siinee3neeniini hetebinouhuunino' bisiihi' nuhu' hinenteeniit ni'ii3einoo	kookon nii @@kookoh'u3ecoo @@t sii @@nee3neen @@iini hetebinouhuuni @@no' bis @@iihi' nuhu' hinenteeniit ni'ii3 @@einoo
Benoo3iisee ciisiihi'	benoo3iisee ciis @@iihi'
hiisiii' he'ihteco'onkoohuno' honoot he'ihbih'iyoon	hiisiii' he'ih @@teco'onkoohu @@no' honoot he'ih @@bih'iyoo @@ni
Heetnii3e'eikoohut 'oh heni'P tohbeetnoohobeihiinoo'	heetn @@ii3e'eikoohu @@t 'oh heni' @@P toh @@beet @@noohobeihiinoo @@'
Heetniito'cesihcehin hee3oohok nuhu' koo'ohwuho'	heet @@niito' @@cesihcehi @@n hee3oohok nuhu' koo'ohwuho'
Noh ceniinenowuune3enee neeceeniit	noh ceniinenowuun @@e3enee neeceeniit
niiP niiitowuunee3i'	nii @@P niiitowuun @@ee3i'
Ciiteinoo noh ne'ceni3ou'u bih'ihii two of 'em	ciitei @@noo noh ne' @@ceni3 @@ou'u bih'ihii two of 'em
Wontoyoohowun neyei3einotii	won @@toyoohow @@un neyei3einotii
'oh ne'iini tohtooniihi' 'oh ne'nii'niihenih'kotiiseenooni'	'oh ne'iini toh @@toon @@iihi' 'oh ne' @@nii' @@niihen @@nih'kotiiseenoo @@ni'
Nooxeihi' nih'iiP nooxeihi' nihno'oteihit uhh niibi'ceeP niiceecebiihineet nuhu' kokoh'owooo	nooxeihi' nih'ii @@P nooxeihi' nih @@no'oteihi @@t uhh nii @@bi' @@cee @@P nii @@cee @@cebiihinee @@t nuhu' kokoh'owooo
uhm-hmm	uhm @@hmm
Ne'niisiini ne'nii'woowoohonookuhut niitootonoxoh'ou'u	ne' @@niisi @@ini ne' @@nii' @@woo @@woohonookuhu @@t niit @@too @@tonoxoh' @@ou'u
Hi'in nenee'	hi'in nenee'
You you nih'eeneihinoo	you you nih @@'eeneihi @@noo
be'enoo be'eihi yeah nee'eesih'it neisie	be'enoo be'eihi yeah nee'ees @@ih'i @@t ne @@isie
uhm-hmm	uhm @@hmm
Ho'eii ne'nih'ii'cihnouuteno'	ho'eii ne' @@nih'ii' @@cih @@nouuten @@o'
'oo	'oo
Noh hii3itoniihi' cihce'eehiiyohou'enou'u	noh hii3iton @@iihi' cih @@ce'i @@hiiyohou'en @@ou'u
'oh ne'cihce'eihi' hito'oowu'	'oh ne' @@cih @@ce' @@iihi' hit @@o'oowu'
"""hoowuuni"	hoowuuni
hee	hee
Hinee 'oh tihno'P hoo3oo'o' wootii neeseh'e betebi ne'nih'ii3oonoo3itoonoot	hinee 'oh tih @@no' @@P hoo3oo'o' wootii ne @@eseh'e betebi ne' @@nih @@'ii3 @@oon @@oo3itoon @@oot
neecis	neecisee
koonoh'e'inoo' ni'iitou'u	koonoh'e'inoo' ni'iit @@ou'u
niixoo he'ii3ooni'i heeneixonihoot he'ii3ooni'i	niixoo he'ii3ooni'i heeneixonih @@oot he'ii3ooni'i
Biihi3 heneinootee'	biihi3 heneinootee @@'
kooniiteetee' 'oh wootii hooweentootiin	kooniiteetee @@' 'oh wootii hoow @@eentootiini
Woow wonooniii'oo3i' niihi'neeP niihi'neeneeneti3i'	woow wonooniii'oo @@3i' niihi'nee @@P niihi'neen @@eeneti @@3i'
Hee teneiitooneihi3i'	hee teneiitooneihi @@3i'
Ci' neneenit nono'oteihit nehe' biito'owu' wootii toh3ei'iikoheino'	ci' neneeni @@t nono'oteihi @@t nehe' biito'owu' wootii toh @@3ei'iikoh @@eino'
ne'woon3ooxu3ecoonoo nih'iisinihii3einoo nebesiibehe'	ne' @@woon @@3ooxu3ecoo @@noo nih'iisi @@nihii3 @@einoo ne @@besiibehe'
hiiwoonhehe' wootii nih'oo3ounino'	hiiwoonhehe' wootii nih'oo3ouni @@no'
'oh ne'P beexP noh hoowoohcowo'oonoo nih'iit	'oh ne' @@P beex @@P noh hoowooh @@cowo'oo @@noo nih'iit
Neeneiseenetino' tei'yoonoh'o' heetne'iisiitenou'u	neeneis @@eeneti @@no' tei'yoonoh'o' heet @@ne' @@iisiiten @@ou'u
ciibehnei3ecootoo hiihooteet	ciibeh @@nei3ecoot @@oo hiihooteet
niiP niiwookusee that's the word	nii @@P niiwookusee that's the word
yeah nihP ne'nih'ii3ei'eet hi'in neihneyei3eiheiitooninoo	yeah nih @@P ne' @@nih @@'ii3 @@ei'eet hi'in neih @@neyei3eih @@eiitooninoo
'ehii nonii	'ehii nonii
Nono'oteihit nuhu'	nono'oteihi @@t nuhu'
kookon niibi'eeneti3i'	kookon nii @@bi' @@eeneti @@3i'
Nonoohobetin hesoohobetiitone'	nonoohobeti @@n hesoohobetiiton @@e'
niiciineneihit nohkuuhu' huucooo	nii @@ciineneihi @@t nohk @@uuhu' huucooo
yeah	yeah
hoono' hoowuu benii'owuun	hoono' hoowuuni benii'owuuni
noh nih'onobee' tih'iiwoo3ee'	noh nih @@'onobee @@' tih'ii @@woo3ee @@'
hinono'eitiitooni' niitheenetino' ni'ii3i'	hinono'eitiitooni @@' niit @@heeneti @@no' ni'ii3i'
Okay (name) ho3o' hoh'eni'	okay (name) ho3o' hoh'eni'
hini' teecxo' tihbeetbii'e'eeni' nihnookonP nihnookoniini	hini' teecxo' tih @@beet @@bii'e'ee @@ni' nih @@nookon @@P nih @@nookoni @@ini
Nihii nuhu' nuhu' howooyeitiit nono'o3oo' nih'ii3eit	nihii nuhu' nuhu' howooyeitiit nono'o3oo @@' nih @@'ii3 @@eit
Behiihi' heeyouhuu nihciintoot hi'in cii3P heniisciitei3i nenitee	beh @@iihi' heeyouhuu nih @@ciintoo @@t hi'in cii3 @@P heniis @@ciitei @@3i nenitee
Neih'oowcihbiineih to get through the year	neih'oow @@cih @@biineihi to get through the year
heetP beenhehe' heetniini cihP cih'eeneisbisiii'oo' huutiino	heet @@P beenhehe' heetni @@ini cih @@P cih @@'eeneis @@bisiii'oo @@' huutiino
Yeah hiniisiihoho	yeah hini @@isiihoho
Heetneyei3eihoo3i' beeheeteihini3 heetih'iibeteentoo3i' heetih'e'inou'u niisibiibi3ehiitooni'	heet @@neyei3eih @@oo3i' beeheeteihi @@ni3 heetih @@'ii @@beteentoo @@3i' heetih @@'e'in @@ou'u niisi @@biibi3ehiitooni @@'
uhm-hmm Huu3e' nuh'uuno niihesoohobeinoo hisei	uhm @@hmm huu3e' nuh'uuno niih @@esoohob @@einoo hisei
hoowuuni	hoowuuni
teebe nih'iisinihiin	teebe nih'iisi @@nihii @@n
'oh heihii 'oh ne'P ne'P ne'iini	'oh heihii 'oh ne' @@P ne' @@P ne'iini
yeah hii3oobein	yeah hii3oobei @@n
wonoo3ei'i heniisih'iitono	wonoo3ei'i he @@niisih'iit @@ono
Kookon niihiinkoohu3i' hini'iit uhh donut tires ni'ii3eihi3i'	kookon nii @@hiinkoohu @@3i' hini'iit uhh donut tires ni'ii3eihi @@3i'
niini'itoot niinoonoo'eixohoot hiheio	nii @@ni'itoo @@t nii @@noon @@oo'eixoh @@oot hi @@heio
Hinee beniixoo'oe' nee3eb3eiihcehi3i'	hinee beniixoo'oe @@' nee3eb @@3eiihcehi @@3i'
"""wohei"" hee3eihok hee3oohok nuhu' hineniteeno ""hitenoo"	wohei hee3eihok hee3oohok nuhu' hinenitee @@no hiten @@oo
Hee honoot heetniisiii'oon heetne'iineniinin	hee honoot heetn @@iisiii'oo @@n heet @@ne'i @@ineniini @@n
henee' heettouno'	henee' heet @@toun @@o'
A Kooxci' heetnei'towuunin hini' hitonoh'oehebinoo ceniiniisih'iitoonini3 toh'u3onei3i'	A koox @@ci' heetn @@ei'towuun @@in hini' hit @@onoh'oeheb @@inoo ceniiniisih'iitooni @@ni3 toh @@'u3on @@ei3i'
Heetwonceitoono' neiibehe'	heet @@won @@ceitoon @@o' ne @@iibehe'
woniini woniini noohowunee huu3e'	woni @@ini woni @@ini noohow @@unee huu3e'
B Heetnootoonouhunoo neneenin nohkuseic bii3wo	B heetni @@otoonouhu @@noo neneeni @@n nohkuseic bii3wo
wookecii hentoo3i' huu3e'	wookec @@ii hentoo @@3i' huu3e'
Nehe' hiseihiitei'yoo beebeeneiht	nehe' hiseihiitei'yoo beebeeneihi @@t
noh nuhu' hini'iiwoho' hooxebine' hee3ooyohkoni' nuhu' hinenin	noh nuhu' hini @@'iiwoho' hooxebin @@e' hee3 @@ooyohkoni' nuhu' hinenin
'oh niine'eehek nuh'uuno hihbebii3enoono'	'oh niine'eehek nuh'uuno hih @@bebii3en @@ooono'
he'ihneenin hih'iisiiteneiiton	he'ih @@neeni @@n hih @@'iisiiten @@eiiton
Noh he'ne'ii'ei'towuunoot Neneenin nih'e'inow	noh he'ne'ii' @@ei'towuun @@oot neneeni @@n nih @@'e'in @@ow
yeah nee'eeneesoo'	yeah nee'eeneesoo @@'
ne'nih'ii'iini ce'woneeneti3o' nebesiibehe'	ne' @@nih'ii'i @@ini ce' @@won @@eeneti3 @@o' ne @@besiibehe'
Heetce'eeckoohuni' nih'ii3P uhh nih'ii3i' ce3koohu3i'	heet @@ce' @@eeckoohu @@ni' nih @@'ii @@3i' uhh nih @@'ii @@3i' ce3koohu @@3i'
wohei nih'iit	wohei nih'iit
ne'hoonootii-3i' huu3e'	ne' @@hoon @@ootii @@3i' huu3e'
neeyou hinee nuh'uuno Heizie store nih'iitou'u	neeyou hinee nuh'uuno Heizie store nih @@'iit @@ou'u
Noh beenhehe' ceesey cec nihi'niistonou'u	noh beenhehe' ceesey cec nih @@i' @@niiston @@ou'u
hoo3oo'o' nuhu' ho3ii ho3ii	hoo3oo'o' nuhu' ho3 @@ii ho3 @@ii
you know nihnestouhuutooni-'	you know nih @@nestouhuutooni @@'
noohootoo nuh'uuno heebeh'ii3oono'	noohoot @@oo nuh'uuno heebeh @@'ii3 @@oono'
Noo'oeniihi' nuhu' neito'eino' hinee neyei3eino'	noo'oen @@iihi' nuhu' neito'eino' hinee neyei3ei @@no'
Noh xooxonou he'ih'e'in tohneh'eini3 tohceetii3eini3	noh xoo @@xonou he'ih @@'e'in toh @@neh' @@eini3 toh @@ceetii3ei @@ni3
nuhu' betebihoho' neniisi3einoni hookou cechou nih'ii3i'	nuhu' betebihoho' neniiston @@einoni hookou cechou nih'ii3i'
he'ih'eeneti3ee ci'	he'ih @@'eeneti3 @@ee ci'
NeeneP neenesoohowoo3i' nuhu' beniiinenno tohuucooxouti3i' tohuubeteee3i'	neen @@P neen @@esoohow @@oo3i' nuhu' beniiinen @@no tohuu @@cooxouti @@3i' tohuu @@beteee @@3i'
ne'iini he'ino' heetniistoot	ne'iini he'in @@o' heet @@niistoo @@t
uhh neyei3eihii {ne}neyei3eihii	uhh neyei3eihii neyei3eihii
hiniito'eino ne'ciitenowooni3i ho'uwoono3o heniis3eiise' ho'uw	hini @@ito'ei @@no ne' @@ciitenowoo @@ni3i ho'uwoono3o heniis @@3eiise @@' ho'uw
niihi'beteee3i' niito'	nii @@hi' @@beteee @@3i' niito'
cihtokooxuu heneecee boh'ooo nih'eenetit	cih @@tokooxuusee @@3i' heneecee boh'ooo nih @@'eeneti @@t
neih'ow3o'P neih'ow3o'ce'noohoot hiikoot	neih @@'ow3o' @@P neih @@'ow3o' @@ce' @@noohoot hiikoot
wootii tih'iisiini'	wootii tih'iisiini'
Neihoowoe'in	neihoowoe'in
Hi'in niiceeceesitoneihi3i' hiinikotiitono niixoo ne'niitbisinouhuno'	hi'in nii @@cee @@ceestoneihi @@3i' hiinikotiit @@ono niixoo ne' @@niit @@bisinouhu @@no'
Nooxeihi' henee3neecebih'ebiihot	nooxeihi' henee3nee @@cebih'ebih @@ot
wo'ei3 nohuusoho' he'P heebehcih'oninoo'oo nih'ii3i'	wo'ei3 nohuusoho' he' @@P heebeh @@cih @@'oninoo'oo nih'ii3i'
Wohei teesiini nee'eet{n}iisou'u cihnee'eeneetou'u' hini'iit tohuuP	wohei teesi @@ini nee'eet @@iisou @@'u cih @@nee'eeneetou'u @@' hini'iit tohuu @@P
3i'ookuu hee3e'eitee-' he3io'kuutooo	3i'ookuu hee3e'eitee @@' he @@3io'kuutooo
Nuhu' betooot nono'o3oo' nuhu' heebiyoo	nuhu' betooot nono'o3oo @@' nuhu' heebiyoo
Ne'nih'ii'ce'niitowootowuni' nuhu' hinono'eiheenetiit	ne' @@nih'ii' @@ce' @@niitowoot @@owuni' nuhu' hinono'ei @@heenetiit
Wootii 3eboosei3iihi' niiyou nuh'uuno hoono' tihceentou'u' niiyou nuhu' ceheekuut	wootii 3eboosei3 @@iihi' niiyou nuh'uuno hoono' tih @@ceentou'u @@' niiyou nuhu' ceheekuut
wohei cih'ei'towuuni	wohei cih @@'ei'towuun @@i
'oh heenoo he'ih'iisiiten	'oh heenoo he'ih @@'iisiiten
Noh tohno'useet nuhu' nih'oo3ou'u noh nih'ini nih'ooxuwuhoot heetbi'niiseihini3 hisein nehe' hinen	noh toh @@no'usee @@t nuhu' nih'oo3ou'u noh nih @@'ini nih @@'ooxuwuh @@oot heet @@bi' @@niiseihi @@ni3 hisei @@n nehe' hinen
howoo that uhh liver howoo nii'coo' howoo his	howoo that uhh liver howoo nii'coo @@' howoo his
Wohei niiyou nuhu' heiteyoono he'ih'ii3e' hinee beehiiniisonoonibeihini3 beeheeteihini3	wohei niiyou nuhu' he @@iteyoo @@no he'ih @@'ii3 @@e' hinee beehiiniisonoonibeihi @@ni3 beeheeteihi @@ni3
Noh he'ne'ii'noonotitoneti3i' niiheyoo	noh he'ne'ii' @@noo @@nottoneti @@3i' niiheyoo
nee'ee3ineiheit hibetebihow	nee'ee3i @@neih @@eit hi @@betebihow
tohuuP tohuuhotoonee3i' nuhu' nuhu' nii'P tohuuceni3eihi3i'	tohuu @@P tohuu @@hotoonee @@3i' nuhu' nuhu' nii' @@P tohuu @@ceni3eihi @@3i'
beneesoo' noto'oowu'	beneesoo @@' not @@o'oowu'
beebeet konooko'uhi3e'enesono'	beebeet konoo @@ko'uhi3e'eneson @@o'
'oo if there's enough	'oo if there's enough
noh hinen he'ihse'is	noh hinen he'ih @@se'isi
henee3neenooku'ein nih'iit	henee3nee @@nooku'ei @@n nih'iit
B woow kooh'uusiini'	B woow kooh'uusiini'
NihwonP betooot beebetoootiini'	nih @@won @@P betooot bee @@betoootiini @@'
wohei huut cihP he'ihnoniisei'it nehe'	wohei huut cih @@P he'ih @@noniisei'i @@t nehe'
nuhu' wooxubouhut	nuhu' wooxubouhu @@t
'oo nih'ii3o'	'oo nih @@'ii3 @@o'
hei'noo tounoo beteeniisi'	he'in @@oo toun @@oo beteeniisi'
niiyou nuh'uuno tohP tohnee3i' niine'eeno' neteseiwo'	niiyou nuh'uuno toh @@P toh @@nee @@3i' niine'eeno' ne @@teseiwo'
ne'ii'P nee'eesinihiit my dad neisonoo neisonoo	ne'ii' @@P nee'eesi @@nihii @@t my dad ne @@isonoo ne @@isonoo
Wohei nenee'	wohei nenee'
heetootonounowoo nuhu' hiine'etii3i'	heet @@too @@tonoun @@owoo nuhu' hiine'etii @@3i'
Nooxeihi' touhoonen Francis Shavehead 'innit huu3e'	nooxeihi' touhoo @@nen Francis Shavehead 'innit huu3e'
hiiwoonhehe' yonoo3onini' yeah	hiiwoonhehe' yonoo3oni @@ni' yeah
Wohei teesiini nee'eet{n}iisou'u cihnee'eeneetou'u' hini'iit tohuuP Neneenee'.	wohei teesi @@ini nee'eet @@iisou @@'u cih @@nee'eeneetou'u @@' hini'iit tohuu @@P nenee @@nee @@'
Ceeciiniini'i 'oh nee'eeP nehe'nih'iistoo3i'	ceeciiniini @@'i 'oh nee'ee @@P nehe' @@nih @@'iistoo @@3i'
Wohei nuhu' neneeninoo niibeebebiisinihiinoo	wohei nuhu' neneeni @@noo nii @@bee @@bebiisi @@nihii @@noo
Honouute' nooh'oobeese'	honouute @@' nooh'oobeese @@'
Yeah heetP heetbiine3en	yeah heet @@P heet @@biin @@e3en
Wootii wootii he'ii3ou'u heebehciini'oo niiyou nuh'uuno heneeteihi3i' 'oh he'ihnee'eestoono' wootii nuhu' beteenohwoot	wootii wootii he'ii3ou'u heebeh @@cii @@ni'oo niiyou nuh'uuno heneeteihi @@3i' 'oh he'ih @@nee'eestoo @@no' wootii nuhu' beteen @@ohwoo @@t
kookon tohuuciiteneihiinoo'	kookon tohuu @@ciiteneihiinoo @@'
yeh nooxeihi' tooyoohobeinoo	yeh nooxeihi' tooyoohob @@einoo
'oh neneenit nehe' bee3ei	'oh neneeni @@t nehe' bee3ei
'oh nuhu' beh'eihoho' hoowuboo'eino'	'oh nuhu' beh'eihoho' hoowu @@boo'ei @@no'
Hetyiisiikohe' noh nuhu' hee3e'eicit hikoobe' het-ne'tou'uukohe'	het @@yiisiikoh @@e' noh nuhu' hee3e'eici @@t hi @@koob @@e' het @@ne' @@tou'uukoh @@e'
Hee heetcebe'eihi3en nuhu' Heenoo heetnoo3ibe3en nii3oohok nuhu' nouu be'eih	hee heet @@cebe'eih @@i3en nuhu' heenoo heet @@noo3ib @@e3en nii3oohok nuhu' nouu be'eihi
kooheiwonoote'inonoo wo'tou	koo @@hei @@wonoote'inon @@oo wo'tou
grandpa nehe' Axe Brown and Vincent Brown	grandpa nehe' Axe Brown and Vincent Brown
he'iisoo3itotouwoo 'oh he'ihnihi'nei	he'iis @@oo3i @@totoubee 'oh he'ih @@nihi'nei
nuhu' nei'ooku'oot	nuhu' nei'ooku'oo @@t
Hi'in nenee'	hi'in nenee'
Wohei	wohei
Beeheeteihit beteenbetee3oo kookou'unei cih'owouunonei'ee	beeheeteihi @@t beteen @@betee3oo kookou'unei cih @@'owouunon @@ei'ee
Noh he'ihkokoh'eeneetowunino heesiixoohoo3ihoot hiteenetiitono	noh he'ih @@kokoh'eeneet @@owunino hees @@iixoohoo3ih @@oot hit @@eenetiit @@ono
hei'inou'u toh'entoon	he'in @@ou'u toh @@'entoo @@n
neecisee wonciitei	neecisee won @@ciitei
hmm	hmm
you know that word howoo wookecii wookecii	you know that word howoo wookec @@ii wookec @@ii
'oh nuhu' beniiinP nuhu' beh'eihoho' nono33eboosei3iihi'	'oh nuhu' beniiinen @@P nuhu' beh'eihoho' nono3 @@3eboosei3 @@iihi'
Woow benee3iini	woow benee3i @@ini
B Noto'oowuu'	B not @@o'oowuu'
Wo'ei3 nooxeihi' hebii'o'oo heihoowbixoo3e'	wo'ei3 nooxeihi' he @@bii'o'oo heihoow @@bixoo3 @@e'
Wayne C'Hair teco'onniiteheiwo'	Wayne C'Hair teco'on @@niiteheiw @@o'
Hoowoe'inowuu nee3neeno'o3itoo3i'	hoowu @@e'in @@owuu nee3nee @@no'o3itoo @@3i'
Hoono' heihoowoetesoonP hitesoono' hiit heetesee'ei3i' he'ih'ii3e'	hoono' heihoowu @@ites @@P hites @@oono' hiit heetesee'ei3i' he'ih @@'ii3 @@e'
Heibeettousiine'etiibe he'ihnottonei'i	hei @@beet @@tous @@iine'etii @@be he'ih @@notton @@ei'i
wootii neenei3einooni' heeyouhuu hoowuuhu' cese'eihiiho' wo'ei3 hoowuuhu' nii'eihiiho'	wootii neenei3einooni @@' heeyouhuu hoowuuhu' cese'eihii @@ho' wo'ei3 hoowuuhu' nii'eihii @@ho'
neene'eeno'	neene'eeno'
Nuhu' beniiiP nuhu' beh'eihoho' noh nuhu' betebihoho' tei'yoonoh'o' neeneh'ei3i'	nuhu' beniiinen @@no @@P nuhu' beh'eihoho' noh nuhu' betebihoho' tei'yoonoh'o' nee @@neh' @@ei3i'
heetnookoo3iini heetnookooteiht	heetn @@okoo3i @@ini heetn @@okooteihi @@t
Heetniihe'inow niiyou nuh'uuno niiyou nuh'uuno neenei3einooni' nih'iit	heetn @@ii @@he'in @@ow niiyou nuh'uuno niiyou nuh'uuno neenei3einooni @@' nih'iit
"'oh he'ih'iiP he'ihtei'P"""	'oh he'ih'ii @@P he'ih @@tei' @@P
Noh he'ihceibisee hihiicisiihi' nihciixoo3oonini'	noh he'ih @@ceibisee hihii3 @@cis @@iihi' nih @@ciixoo3oo @@nini'
Wohei hiit heetneeteinino'	wohei hiit heetni @@eteini @@no'
nih'eeneti3ou'u nuh'uuno nih'oo3ou'u	nih @@'eeneti3 @@ou'u nuh'uuno nih'oo3ou'u
wohei nenee' neenei3oo3iteet neeheyoo nehei	wohei nenee' neenei3 @@oo3itee @@t niiheyoo ne @@hei
hoowoohbeetboo'eino' nih'iit	hoowooh @@beet @@boo'ei @@no' nih'iit
Ne'neenii3P tohkookoso' he'ihP he'ihneen	ne' @@nee @@nii3ex @@P toh @@kookos @@o' he'ih @@P he'ih @@neeni
'oh huut hii3eti'	'oh huut hii3eti @@'
Noh nih'iice'oo'eiso'onoo3i'	noh nih'ii @@ce' @@oo'eiso'on @@oo3i'
Hohou	hohou
'oo	'oo
honoh'oehihi'	honoh'oehihi'
hoonii he3ebno'useet nehe' hiinoo'eihii	hoonii he3eb @@no'usee @@t nehe' hiinoo'eihii
These heeteeniisiitooni3i'	these heeteeniisiitooni @@3i'
nonoonoohowoono' cobooono'	nonoo @@noohow @@oono' cobooo @@no'
niineyeihiisiitenowoo hinee wo3onohoe	nii @@neyei @@hiisiiten @@owoo hinee wo3onohoe
he'ih'itesee hii3einoonin	he'ih @@'ites @@ee hii3einoonin
he'ne'nih'ii3ooxuwuutee' nono'eitoowo'o	he'ne' @@nih @@'ii3 @@ooxuwuutee @@' nono'eitoowo'o
hini'iit heebe3iihi' niinih'ohuunou'u jets	hini'iit heebe3 @@iihi' niinih'ohuunou' @@u jets
'oh uhm nuhu' hoo3iihi' niinoonottoneihinoo	'oh uhm nuhu' hoo3 @@iihi' nii @@noo @@nottoneihi @@noo
nih3i'P 3i'ookuutii3i' nuhu' hiyeih'inoo	nih @@3i'ookuu @@P 3i'ookuutii @@3i' nuhu' hi @@yeih' @@inoo
Heetnee'eeP he3ebiiniikoheit	heet @@nee'ee @@P he3eb @@iiniikohei @@t
yeheihoo	yeheihoo
Hinee neneenit nuhu' wookec nih'iit	hinee neneeni @@t nuhu' wookec nih'iit
Heetniini niiyou nuh'uuno heteneyooo nih'iit	heetni @@ini niiyou nuh'uuno he @@teneyooo nih'iit
huut cihce'hene3ei'inoo	huut cih @@ce' @@hene3ei'i @@noo
Hooyei hii3einoon he'ih'iineh'eeno'	hooyei hii3einoon he'ih'ii @@neh' @@eeno'
Yeheihoo nih'ii3eit	yeheihoo nih @@'ii3 @@eit
Heneeyeihnih'iistii3i' ce'iisiitenou'u hiteenetiitooninoo	heneeyeih @@nih @@'iistii @@3i' ce' @@iisiiten @@ou'u hit @@eenetiitoon @@inoo
hohou	hohou
B Noto'oowuu'	B not @@o'oowuu'
'oh nehe' hinen niiP ne'ee3ebiitowoonoot	'oh nehe' hinen nii @@P ne'i @@e3eb @@biitowoon @@oot
Nono'o3ou'u nuhu' niibootno Nuh'uuno ko3einootno hoseihoowu'	nono'o3ou @@'u nuhu' niiboot @@no nuh'uuno ko3einoot @@no hoseihoowu'
Neene'eehek hei'eibehe'	neene'eehek he @@i'eibehe'
Noh nuhu' toh'oo3itooniinit he'ihneneetiseenoon behiihi' Judea noh neneetiihi' ko'einiihi' biito'owuu'	noh nuhu' toh @@'oo3itooniini @@t he'ih @@neneetiseenoo @@ni beh @@iihi' Judea noh neneet @@iihi' ko'ein @@iihi' biito'owuu'
Heenoo heetne'P heenoo heetneentou'u' ceese'	heenoo heet @@ne' @@P heenoo heetni @@entou'u @@' ceese'
hinee noo3oneiht	hinee noo3oneihi @@t
hee hoowP he'ih'iicooniini he'ih'iicoon3o'enowun hiicet	hee hoow @@P he'ih'ii @@cooni @@ini he'ih'ii @@coon @@3o'en @@owun hi @@icet
