Ncblo lcng nzrlimzng x lr Gwalekana esz' .	ncblo lcng nz @@rlimz @@ng x lr Gwalekana esz' .
"X rpimle kx , "" Nike tqrpi-ngrn eke ?"""	"x r @@pi @@mq @@le kx , "" nike tq @@r @@pi @@ngr @@n eke ?"""
Dckta amukxtrtx , yrkrpxbz x sc tzvzpeng mz Dikon Hill ma nyzde mz nzmu-krdr .	dckta a @@mu @@kx @@tr @@tx , yrkr @@px @@bz @@Ø x sc tz @@vz @@pe @@ng mz dikon Hill ma nyz @@de mz nz @@mu @@kr @@dr .
X mz Sade mz nourla nigr badr kc tqkrka'pekr mz makxtr nyzdr .	x mz Sade mz nourla nigr badr kc tq @@krka' @@pe @@kr mz makxtr nyz @@dr .
Ycmnetrpzkr , a' trayzlupxpleu natqgr .	ycmne @@tr @@bz @@kr , a' tr @@a @@yzlu @@px @@mq @@le @@u natq @@gr .
"Rpibzle kx , "" Nim dalr drlve ?"""	"r @@pi @@bz @@le kx , "" nim dalr drlve ?"""
76 . Rik Biukan Yzutr Nzyagox-krde	76 . Rik Biukan yzutr nz @@yagox @@kr @@de
Skul lc yctitxpwzle Naim yiz li x sc tzkatxpe mou .	skul lc yc @@ti @@tx @@pwz @@le Naim yiz li x sc tz @@katx @@pe mou .
A' yrlqtx-moux rtqlrdr , murde mzli kc tqvz-ngrne ma nyzgr mz nztwz-krnge neimr kio kcng , xlrx kc natq ycmnekimle mz nibrnge .	a' yrlq @@tx @@mou @@x r @@tq @@r @@dr , murde mzli kc tq @@vz @@ngr @@ne ma nyz @@gr mz nz @@twz @@kr @@nge neimr kio kcng , xlr @@x kc natq ycmne @@ki @@mq @@le mz nibr @@nge .
60 . Kosi Scdr Ncblo Kxnzakrlz X Nzalvztr-krnge Alankaula	60 . kosi sc @@dr ncblo kx @@nz @@a @@krlz x nz @@alvztr @@kr @@nge Alankaula
Kzdung mztea ma tunepwz li e tq , a' ma lcdeng tqtunepwz nzatolwa-ngrng mz nqvi kxkqlu .	kzdung mztea ma tu @@ne @@pwz li e tq , a' ma lcdeng tq @@tu @@ne @@pwz nz @@a @@tolwa @@ngr @@ngq mz nqvi kx @@kqlu .
Mqngr Ncbr drlzde prki , drtwr ngrde kx nide lr Bongavz , mrkc tqtingr nepi , x nzmncng mz Be Kxrpalz .	mqngr ncbr drlz @@de prki , drtwr ngr @@de kx nide lr bongavz , mrkc tq @@ti @@ngr nepi , x nz @@mnc @@ngq mz Be kxrpalz .
Nzmingr-krgr kc mz trlipu r tewa kc etu dwamitxtr-zpwxkr makxtr .	nz @@mingr @@kr @@gr kc mz trlipu r tewa kc etu dwami @@tx @@tr @@zpwx @@kr makxtr .
44 . Letz Ayrnr Kx Nzyrbz Mz Newz Tzlede	44 . letz ayrnr kx nz @@yr @@bz mz newz Tzlede
Tzsiu Jon rtangr x rmctile doa li , Andru Medrka' dalr Neboi x Samson Merlve dalr Mzjzbxlo .	tzsiu Jon rtangr @@Ø x r @@mc @@ti @@le doa li , Andru Medrka' dalr Neboi x Samson Merlve dalr Mzjzbxlo .
Rpim kxetu bagr navz dq nigr namcle kx ncblo kqlu mrkc e trtingr .	r @@pi @@mq kx @@etu bagr na @@vz @@Ø dq nigr na @@mc @@le kx ncblo kqlu mrkc e trtingr .
Mncx Mona Skul x doa negr krali kc mzte tzmcpe mz 9 Julae 1965 , drtqde Stanley Bade .	mnc @@x Mona Skul x doa ne @@gr kra @@li kc mz @@te tz @@mc @@pe mz 9 Julae 1965 , drtq @@de Stanley Bade .
Xlrbo kqlepele ninge .	xlr @@bo kqle @@pe @@le ninge .
A' pi-kzple kx mrlz drtwr Jon Lzpli naesz'ti-kzp mz drtwr lc .	a' pi @@kz @@mq @@le kx mrlz drtwr Jon Lzpli na @@esz'ti @@kz @@mq mz drtwr lc .
Ncblo kx rmale kc , sc tzpipebzlr mz tzsiu kcng li tqvznekr badr dzu r drta'dr .	ncblo kx r @@male kc , sc tz @@pi @@pe @@bz @@lr mz tzsiu kcng li tq @@vz @@ne @@kr badr dzu r drta' @@dr .
Mzli lcng tzmcngr mzkr , leplz sc tzpxyqbeng lrpzu .	mzli lcng tz @@mc @@ngr mz @@kr , leplz sc tz @@pxyq @@be @@ng lrpzu .
Kzdq zbq nzvzbzng sc tzxlropelr mz kzdq nzlc nzyrlekr lue .	kzdq zbq nz @@vz @@bz @@ng sc tz @@xlr @@o @@pe @@lr mz kzdq nzlc nz @@yrle @@kr lue .
Olvz lc kxmu-kzle lc .	olvz lc kxmu @@kz @@le lc .
33 . Dckta Fox Olvxtile Skul Mz Nzmc-krde Da Kx Nzatrkati Mz Nrlckxbq	33 . dckta Fox olvxti @@le skul mz nz @@mc @@kr @@de da kx nz @@a @@trka @@ti mz nrlckxbq
Takitr nabznepi kxesz' , xlrbzkr wisol krali yrni-ebirpeng kx lcsukxlvc kcngpe Luga narbompeng x mzli trboiu bom kcng tqyrputipxpe kz .	takitr nabz @@nepi kx @@esz' , xlr @@bz @@kr wisol kra @@li yrni @@ebir @@pe @@ngq kx lcsu @@kx @@lvc kcng @@pe Luga na @@r @@bom @@pe @@ngq x mzli tr @@boi @@u bom kcng tq @@yrpu @@ti @@px @@pe kz .
Mz nzavz-krmle zyagox , dzbi e nounenq , e tewa , e nzti-alokr nepi x kzdu kz da kzbleng .	mz nz @@a @@vz @@kr @@mq @@le zyagox , dzbi e nounenq , e tewa , e nz @@ti @@alo @@kr nepi x kzdu kz da kzble @@ngq .
Kio lcng trngiu kio ne skul ; krlcng kio nem pnatikr kau .”	kio lcng tr @@ngi @@Ø @@u kio ne skul ; krlcng kio ne @@mq pna @@ti @@kr kau .”
Kio kcng nzkalz-ngrmlrle pct nzwrde tq , a' mepyr ngrdr kc tqvobe .	kio kcng nz @@kapx @@lz @@ngr @@mq @@lr @@le pct nzwr @@de tq , a' mepyr ngr @@dr kc tq @@vo @@be .
X mz nzabzpx-krbzle natq kcng tztekqtrpeng mz doa lr mztea , Katkis mrkc Sen Tomas , Ben Mewz , aclvele nzwzngr lc , nidr mz Samwel Samwi , nidr badr Katkis mrkc Sen Pol , Leonard Menrlwz .	x mz nz @@abzpx @@kr @@bz @@le natq kcng tz @@tekqtr @@pe @@ngq mz doa lr mztea , katkis mrkc Sen Tomas , Ben Mewz , aclve @@le nz @@wz @@ngr lc , nidr mz Samwel Samwi , nidr badr katkis mrkc Sen Pol , Leonard Menrlwz .
Murde medesin amrlx nidr kcng tqtrkami lcsu Aijz .	murde medesin amrlx nidr kcng tq @@trka @@mi lcsu Aijz .
A' mz drtwrnge nrlade kxmrna .	a' mz drtwr @@nge nrla @@de kx @@mrna .
Mz nzrpi-krm kxnzetung mz nzvz-krnge mz skul kzble trpx-ngrneu x drtwrnge trvzkzu , a' mnc-abrtztxpo badr kxnzakrlz kztengeng .	mz nz @@rpi @@kr @@m kxnzetung mz nz @@vz @@kr @@nge mz skul kzble tr @@px @@ngr @@ne @@u x drtwr @@nge tr @@vz @@kz @@u , a' mnc @@abrtz @@tx @@bo badr kxnzakrlz kzte @@nge @@ngq .
Kx trmncne-zpwxpekru kc , sc tzycpengr drtwr lr Ncnqmz nigr .	kx tr @@mnc @@ne @@zpwx @@pe @@kr @@u kc , sc tz @@yc @@pe @@ngr drtwr lr Ncnqmz nigr .
X mou , nzrkzngr nzlu x nzrvingr nzlu murde narbingr x narpz'ngr kai , x na-akxlrngr loprta .	x mou , nz @@r @@kz @@ngr nzlu x nz @@r @@vi @@ngr nzlu murde na @@r @@bi @@ngr x na @@r @@pz' @@ngr kai , x na @@akxlr @@ngr loprta .
Skul lcde yc mz trmctu Nemya' x nzrpibz Nemya' Skul .	skul lcde yc mz trmctu Nemya' x nz @@r @@pi @@bz Nemya' skul .
Kx trwzpeleu kc , Aijz kc tqtwzpe nenq .	kx tr @@wz @@pe @@le @@u kc , Aijz kc tq @@twz @@pe nenq .
Nekeng nzpas mz klas rlimz nzatwzlrpwz Niu Silan , Austrelia e Inglan .	nekeng nz @@pas mz klas rlimz nz @@atwzlr @@pwz Niu Silan , Austrelia e Inglan .
Nzvzne-krgr lc trpnz'ngr scgr toki .	nz @@vz @@ne @@kr @@gr lc trpnzngr sc @@gr toki .
X tu kz mrlcde nc naq esz' x trdo-kzu .	x tu kz mrlcde nc naq esz' x tr @@do @@kz @@u .
Rpibz Kzpten kx drtwrde vztx , a' trrpwa'-ngrpwzleu ninge , murde kzdq la nzwzngr kx sutitx-zlwz drtwr leplz kx nzkqlu .	r @@pi @@bz kzpten kx drtwr @@de vz @@tx @@Ø , a' tr @@rpwa' @@ngr @@pwz @@le @@u ninge , murde kzdq la nz @@wz @@ngr kx suti @@tx @@zlwz drtwr leplz kx nz @@kqlu .
Da kx napitxtr-mopo mz da lcng li tzapulr merikol , da lcng aelwapx-pnz Gct mzli kc tqsiklube-ngrne mz yiz 1938 .	da kx na @@pi @@tx @@tr @@mou @@bo mz da lcng li tz @@apu @@lr merikol , da lcng aelwa @@px @@pnz Gct mzli kc tq @@siklu @@be @@ngr @@ne mz yiz 1938 .
74 . Nzalvztrngr Nigr	74 . nz @@alvztr @@ngr nigr
Dckrlzde Kc Nzlvqn	dckrlzde kc nzlvqn
Prcpelz kxwzle kc sc tqamqngitr-zlwzpele nqvi lr bot kc , x prcpelz sc trtqwzpeu .	prcpelz kx @@wz @@le kc sc tq @@a @@mqngi @@tr @@zlwz @@pe @@le nqvi lr bot kc , x prcpelz sc tr @@tq @@wz @@pe @@u .
Mz nrlckxbq sc tqvomitrpekr nqni mnrgr mz kampi x tqmwipekr elr .	mz nrlckxbq sc tq @@vo @@mi @@tr @@pe @@kr nqni mnr @@gr mz kampi x tq @@mwi @@pe @@kr elr .
Dckrlzde Kc Nzpnu-esz'-nrade-li	dckrlzde kc nzpnu @@esz' @@nra @@de @@li
Krlc merikol .	krlc merikol .
Zbz sc tqvzpebz mz Menabz , trte Lrlvz , kc tqvzne-zvzkr ncdr .	zbz sc tq @@vz @@pe @@bz @@Ø mz Menabz , trte Lrlvz , kc tq @@vz @@ne @@zvz @@kr ncdr .
Mama Tomson nide ncblo ngr nzwzngr kxetuting kcng tqalekr badr nide la tqrdatrpwz .	mama Tomson nide ncblo ngr nz @@wz @@ngr kx @@etu @@ti @@ngq kcng tq @@ale @@kr badr nide la tq @@rdatr @@pwz .
Murde nzmu drtwr Ncbr natrka-zlwzle x sc tqayzlupele bz scde , trkaku amrlx ngrgu mz nzayrplapx-krde nigu mz da kx na-avzmle .	murde nzmu drtwr ncbr na @@trka @@zlwz @@le x sc tq @@a @@yzlu @@pe @@le bz sc @@de , trka @@ku amrlx ngr @@gu mz nz @@ayrplapx @@kr @@de nigu mz da kx na @@a @@vz @@mq @@le .
Sekaentxkr badr x yrni-etrtxkr badr , x sc tzyapxpeng mz lcsu tzvopeng .	sekaen @@tx @@kr badr x yrni @@etr @@tx @@kr badr , x sc tz @@ya @@px @@pe @@ngq mz lcsu tz @@vo @@pe @@ngq .
"Rpibo kx , "" Tqyrkex murde nc nzlu kc tqyrplatrngr narm mrtupe ."""	"r @@pi @@bo kx , "" tq @@yrke @@x murde nc nzlu kc tq @@yrpla @@tr @@ngr nar @@mq mrtu @@pe ."""
X vea-mcpq bange , “ Trdwatrwamu mz naonrx lc ?”	x vea @@mou @@mq bange , “ tr @@dwa @@tr @@amu @@u mz naonrx lc ?”
Mz nzmu-krgr badr mz lrpzki mukr badr drta'dr , nzrpwa'-ngrmlr bange nzrtrngrtitr-krnge da kcng tqxpex tzmalebzlr .	mz nz @@mu @@kr @@gr badr mz lrpzki mu @@kr badr drta' @@dr , nz @@rpwa' @@ngr @@mq @@lr bange nz @@rtrngr @@ti @@tr @@kr @@nge da kcng tq @@xpe @@x tz @@male @@bz @@lr .
64 . Nzyrlz-krnge Krali	64 . nz @@yrlz @@kr @@nge kra @@li
"… A' ayrplapx ninge , murde nzvz-rbr-krdr tutrpq bange , mz trnzpi-krpou badr nzapxngr nzdwatrngr mz naonrx ngr rum kc tqtupx-ngrm mqngrm ."""	"… a' ayrplapx ninge , murde nz @@vz @@rbr @@kr @@dr tu @@tr @@mq @@Ø bange , mz tr @@nz @@pi @@kr @@bo @@u badr nz @@apx @@ngr nz @@dwa @@tr @@ngr mz naonrx ngr rum kc tq @@tu @@px @@ngr @@mq mqngr @@mq ."""
19 . Aijz Taglc Nrc Ngr Nenq Trlaki	19 . Aijz ta @@*glc nrc ngr nenq trlaki
Murde Boo yc-aepztr mz trloka kx yrlwrpx-ngrm mclrla kc tqayagoxle doa .	murde Boo yc @@aepz @@tr mz trloka kx yrlwr @@px @@ngr @@mq mclrla kc tq @@a @@yagox @@le doa .
Murde naokatr-lzbqgr badr trte x lxe doa mz nzaclvengr doa kxnztopwzng .	murde na @@okatr @@lzbq @@gr badr trte x lxe doa mz nz @@aclve @@ngr doa kx @@nz @@topwz @@ngq .
Nzvzmqng mz nzrtwz-krmlr Nrpakxmrlz bagr nigr leplz ngr Nea .	nz @@vz @@mq @@ng mz nz @@r @@twz @@kr @@mq @@lr Nrpakxmrlz bagr nigr leplz ngr Nea .
Nzamcti kz ncblo nzrlz-krbzle nedr mqngr drka ’, x nzamcti-kzlr nzrlz-krbzle nedr nelc .	nz @@amc @@ti kz ncblo nz @@r @@lz @@kr @@bz @@le ne @@dr mqngr drka' ’, x nz @@amc @@ti @@kz @@lr nz @@r @@lz @@kr @@bz @@le ne @@dr nelc .
Rpibo bade kx , “ Tryrnipewq mzli ka murde Jiszs sc tqmncpeku badr mz bot , delc dcpwe trtqdwaope-ngrdeu mz bot scgi .”	r @@pi @@bo bade kx , “ tr @@yrni @@pe @@q @@u mzli ka murde Jiszs sc tq @@mnc @@pe @@ku badr mz bot , delc dcpwe tr @@tq @@dwa @@o @@pe @@ngr @@de @@u mz bot sc @@gi .”
Ma lcng mztr mrbrtx alo .	ma lcng mz @@tr mrbr @@tx alo .
Mz nibrde rkqtxkr teomo yrlqtxtrkr mz bxki x nigr kc tqvzdzpekr mz Newz Tzlede .	mz nibr @@de rkq @@tx @@kr teomo yrlq @@tx @@tr @@kr mz bxki x nigr kc tq @@vz @@dz @@pe @@kr mz newz Tzlede .
Trnzsiklu-zpwx-krgru lc yrkrmitxpx yiz 1943 .	tr @@nz @@siklu @@zpwx @@kr @@gr @@u lc yrkr @@mi @@tx @@px yiz 1943 .
X kamle bange Nrpakxmrlz kc tqyr Mak .	x ka @@mq @@le bange Nrpakxmrlz kc tq @@yr Mak .
27 . Nzrlxti-krbz Tzsiu Jon Ninge Mz Trtenge Murde Na-atwzlr-ngrde Ninge Mz Skul	27 . nz @@rlxti @@kr @@bz tzsiu Jon ninge mz trte @@nge murde na @@atwzlr @@ngr @@de ni @@nge mz skul
Krlc merikol .	krlc merikol .
Da ayrnrngr kzdq nzrmangr mz nzyrlzngr .	da ayrnr kzdq nzrmangr mz nzyrlzngr .
Kxetu r skul lcde drtqde Mama Lesile Stibad dalr Inglan .	kxetu r skul lcde drtq @@de mama Lesile Stibad dalr Inglan .
Kzdq zbq kx nzmitin-ngrdr sc tzmcpxpelr kcng doa kx nangi nidr kxnzrtekqtr natq .	kzdq zbq kx nz @@mitin @@ngr @@dr sc tz @@mcpx @@pe @@lr kcng doa kx na @@ngi nidr kx @@nz @@r @@tekqtr natq .
Nrlc kxngrlxobzle mz Sade tewa kc tqdcpe .	nrlc kx @@ngrlx @@o @@bz @@le mz Sade tewa kc tq @@dc @@pe .
Veranaso Skul , nzrngisc-krde myaszpxle Pawa Skul , Alankaula Skul , Siota Skul x Bungana Skul .	Veranaaso skul , nz @@r @@ngi @@sc @@kr @@de mya @@sz @@px @@le Pawa skul , Alankaula skul , Siota skul x Bungana skul .
"Mz nzkrka'-krde rpile kx , "" Kxetu rgr Ncbr , aolvz blz kc tqkabzkr bam ."	"mz nz @@krka' @@kr @@de r @@pi @@le kx , "" kxetu r @@gr ncbr , aolvz blz kc tq @@ka @@bz @@kr bam ."
Krlzbzkr mrlcde nzawitxm bagr , x sc tzrkalzpem tzvzopeng prla x nigr kc tqvzdzpekr mz newz Tzlede .	krlz @@bz @@kr mrlcde nz @@awi @@tx @@mq bagr , x sc tz @@rkalz @@pe @@mq tz @@vz @@o @@pe @@ng prla x nigr kc tq @@vz @@dz @@pe @@kr mz newz Tzlede .
62 . Ncblo ngr Kwin Elisabet Vom Sada Krus	62 . ncblo ngr Kwin Elisabet vo @@mq Sada Krus
Zbz mz nrlckxbq lcde tzmwi-ngrdr mz Trmctu Nemya' , nenq trlaki sc tqwqpe .	zbz mz nrlckxbq lcde tz @@mwi @@ngr @@dr mz trmctu Nemya' , nenq trlaki sc tq @@wq @@pe @@Ø .
Zbz sc tqrpipem Rik bange kx navzne ncdr Gari Saemons mz nzlalztq-krde lc .	zbz sc tq @@r @@pi @@pe @@mq Rik bange kx na @@vz @@ne ncdr Gari Saemons mz nz @@lalztq @@kr @@de lc .
X tqmctipekr mqngr drka' kxkqlu .	x tq @@mc @@ti @@pe @@kr mqngr drka' kx @@kqlu .
Kx xlrbzle nzvzkr drtwrdr nzpnati-krbzlr kio nede , sc tqrpipebzle badr kx , “ Ipqpebo nimu mz nzplzpx-krmamu bange nzpnati-krbzmu kio nenge .	kx xlr @@bz @@le nz @@vz @@kr drtwr @@dr nz @@pna @@ti @@kr @@bz @@lr kio ne @@de , sc tq @@r @@pi @@pe @@bz @@le badr kx , “ ipq @@pe @@bo nimu mz nz @@plzpx @@kr @@mq @@mu bange nz @@pna @@ti @@kr @@bz @@mu kio ne @@nge .
Mz nzalvztr-krnge mz skul , yiz kcng tqayzutr-ngrne tq , 1950 , 1951 , x 1952 tr-rtwzwxu trau elr .	mz nz @@alvztr @@kr @@nge mz skul , yiz kcng tq @@ayzutr @@ngr @@ne tq , 1950 , 1951 , x 1952 tr @@r @@twz @@x @@u trau elr .
X yrkrpxx mz skul mz yiz 1948 .	x yrkr @@px @@x mz skul mz yiz 1948 .
Dwatrpzkr , sc tqrpipebo mz mqngr drka' kc kx , “ Myx toki scm ?	dwa @@tr @@bz @@kr , sc tq @@r @@pi @@pe @@bo mz mqngr drka' kc kx , “ myx toki sc @@mq ?
16 . Dxvo Kxetu	16 . dxvo kx @@etu
Yzlumc , otitxne pct scgr kxetu , pawitxne nc kc ncte pwx , x tqkukipe-ngrne .	yzlu @@mq @@x , oti @@tx @@ne pct sc @@gr kx @@etu , pawi @@tx @@ne nc kc nctq @@de pwx , x tq @@kuki @@pe @@ngr @@ne .
Yrlztix olvz lr Pa'lz drtqde Ellen Itopwz , mz yiz 1962 .	yrlz @@ti @@x olvz lr Pa'lz drtq @@de Ellen Itopwz , mz yiz 1962 .
Ma kcng nzsiklungr doa kxnztopwz bxplitipe x ma nyz kxakrlz dcplxtipe kz .	ma kcng nz @@siklu @@ngr doa kx @@nz @@topwz bxpli @@ti @@pe x ma nyz kxakrlz dc @@*plx @@ti @@pe kz .
Kzdq nrlckxbq dwa-rbrlz-ngrmgr nzveckr lcsu mz mzli kc Savo .	kzdq nrlckxbq dwalzm @@rbr @@lz @@ngr @@mq @@gr nz @@vec @@kr lcsu mz mzli kc Savo .
Kx mctrpzle kc mqngr Ncbr , sc tqrpipemle bange kx , “ Kzdq la ncblo kxprki tqwxbupxm mrla brma .”	kx mc @@tr @@pz @@le kc mqngr ncbr , sc tq @@r @@pi @@pe @@mq @@le bange kx , “ kzdq la ncblo kx @@prki tq @@wxbu @@px @@mq @@Ø mrla brma .”
"Rpibzle kx , Ninge dalr Inglan ."""	"r @@pi @@bz @@le kx , ninge dalr Inglan ."""
Mzli lcde nide Josip sc tqngi presiden ngr trmctu ka .	mzli lcde nide Josip sc tq @@ngi presiden ngr trmctu ka .
Drvrminemle taol li kx na-amingr-ngrgr drtqgr .	drvr @@mi @@ne @@mq @@le taol li kx na @@amingr @@ngr @@gr drtq @@gr .
Rpix kx , “ Jiszs , okatrpq ninge .”	r @@pi @@x kx , “ Jiszs , okatr @@mq ninge .”
Ayzlu-ngrbo natqde kx trpnzngr kio kx twzx , a' kapxmc neimr kio tq .	a @@yzlu @@ngr @@bo natq @@de kx trpnzngr kio kx twz @@x , a' kapx @@mq @@x neimr kio tq .
Dwalzmgr mz nourla mz zbq kx nzopx-ngrm , bqtc ngr nanyc Daniel nzpnutitx x nzlxplztx kz x sc tqvzpekr badr pulis kc tqotimle nigr .	dwalzm @@mq @@gr mz nourla mz zbq kx nz @@opx @@ngr @@mq , bqtc ngr nanyc Daniel nz @@pnuti @@tx x nz @@lxplz @@tx kz x sc tq @@vz @@pe @@kr badr pulis kc tq @@oti @@mq @@le nigr .
Nzmcpx-kzlr kzbznyon ninge mz nzngini-krnge kxetu kzdq dzbe kzbznyon ngr Ol Sens .	nz @@mcpx @@kz @@lr kzbznyon ninge mz nz @@ngini @@kr @@nge kx @@etu kzdq dzbe kzbznyon ngr Ol Sens .
"Rpi-mopwz kxetu kc kx , "" Nzycmnengr la tryrplatitrpwzu narnge , yapwxti-zpwxmamu ena ."""	"rpi @@mou @@bz kx @@etu kc kx , "" nzycmnengr la tr @@yrplati @@tr @@pz @@u nar @@nge , yapwx @@ti @@zpwx @@mq @@amu ena ."""
Zbz kzdung nigr sc tzmnctxpeng badr Mama Wili , x kzdung nzsutipe drtwrdr nzvzngr .	zbz kzdung nigr sc tz @@mnc @@tx @@pe @@ng badr mama Wili , x kzdung nz @@suti @@pe drtwr @@dr nz @@vz @@ngr .
Mz nibrde ninge tqasiklu ate doa kxnztopwzng .	mz nibr @@de ninge tq @@a @@siklu ate @@Ø doa kx @@nz @@topwz @@ngq .
Sc tzyapwxtipebzlr kxmu nzrmcti-krdr lr Japan x kxmu nzarlapxkr Gct nidr mz ncu kros kc .	sc tz @@yapwx @@ti @@pe @@bz @@lr kxmu nz @@rmcti @@kr @@dr lr Japan x kxmu nz @@arlapx @@kr Gct nidr mz ncu kros kc .
Kx vztr-mcpc' kc mz nc bia kc sc tqlolvzpe-moux , x ninge kc tqvolzpe-moux .	kx vz @@tr @@mou @@mq @@x kc mz nc bia kc sc tq @@lolvz @@pe @@mou @@x , x ninge kc tq @@vo @@lz @@pe @@mou @@x .
Joseph Menaip , nidr badr Sophia Jane Ivaio x Elizabeth Ilovz , nzprtrng badr katkis lcng nztqng mz nzapqtr-krbzlr drtwr lr makxtr mz nzrlwx-krdr Natq Gct mz Natqgu .	joseph Menaip , nidr badr Sophia Jane Ivaio x Elizabeth Ilovz , nz @@prtr @@ng badr katkis lcng nz @@tq @@ngq mz nz @@apqtr @@kr @@bz @@lr drtwr lr makxtr mz nz @@rlwx @@kr @@dr natq Gct mz Natqgu .
Kxetu kc tqmnctxpwzkr badr nide mama , x drtqde Mama Wili Parapolo , dalr Gela .	kxetu kc tq @@mnc @@tx @@pwz @@kr badr nide mama , x drtq @@de mama Wili Parapolo , dalr Gela .
Mz nibr nzmqlrpi-krnge trtenge sc tqdwatrpe mz rum kc tqwxbupx-ngrm mgngr Ncbr .	mz nibr nz @@mqlrpi @@kr @@nge trte @@nge sc tq @@dwa @@tr @@pe mz rum kc tq @@wxbu @@px @@ngr @@mq mqngr ncbr .
Kx mwelr-zlwzkr , sc tqrpipem Kxetu r skul nadwapekr badr peto .	kx mwelr @@zlwz @@kr , sc tq @@r @@pi @@pe @@mq kxetu r skul na @@dwa @@pe @@kr badr peto .
A' rpi-mcpq kxetu kc kx trsutiu drtwrde doa kx pwx , murde naesz'mzng x doa kcng napipx-lzbqng naesz'mz kz .	a' rpi @@mou @@mq kx @@etu kc kx tr @@suti @@u drtwr @@de doa kx pwx , murde na @@esz'mz @@ng x doa kcng na @@pipx @@lzbq @@ng na @@esz'mz kz .
Alvztr-ngrne yiz nzpnu-li-nrade-li .	alvztr @@ngr @@ne yiz nzpnu @@li @@nra @@de @@li .
Dckrlzde Kc Rtqmz	dckrlzde kc rtqmz
X nzmu namrbrtitr drtwr nzrlxkqtiongr nar letz lcdeng , nzycmnengr kc tqtrkape .	x nzmu na @@mrbr @@ti @@tr drtwr nz @@r @@lxkqti @@o @@ngr nar letz lcdeng , nz @@ycmne @@ngr kc tq @@trka @@pe .
Mzli kc bqnc trmctu ka yrbu mz leplz murde nzangio-txpwzlr Be ncdr Ncbr x nzmnclzbz badr mz nivz lrdr , x nzrmctilr da amrlx trrblxpwzu badr .	mzli kc bqnc trmctu ka yrbu mz leplz murde nz @@angio @@tx @@pwz @@lr Be ncdr ncbr x nz @@mnc @@lz @@bz badr mz nivz lr @@dr , x nz @@rmcti @@lr da amrlx tr @@rblx @@pwz @@u badr .
Vzbo sc tqrpipemle bange kx , “ Neke ryzkr tabao mrlc ?”	vz @@bo sc tq @@r @@pi @@pe @@mq @@le bange kx , “ neke r @@yzkr tabao mrlc ?”
Kzdq kc zbq , kzdq lrmztangi ngr Lipz Kzbzni kx aclvele Lapuro , drtqde Mr Atq , ryrm letz mz kxetu rgr kx mncpwzkr badr .	kzdq kc zbq , kzdq lrmztangi ngr Lipz Kzbzni kx aclve @@le Lapuro , drtq @@de Mr Atq , r @@yr @@mq letz mz kx @@etu r @@gr kx mnc @@pwz @@kr badr .
Mzli kc milzpq Mama vzm sc tqyapwxtipemle bagr lcsu kc x da kc tqotimle .	mzli kc milzpq mama vz @@mq @@Ø sc tq @@yapwx @@ti @@pe @@mq @@le bagr lcsu kc x da kc tq @@oti @@mq @@le .
Da kxmule lcde navzngr drtwr x nakabz bade blz , x sc tqayzlu-atele bz scde .	da kx @@mu @@le lcde na @@vz @@ngr drtwr x na @@ka @@bz ba @@de blz , x sc tq @@a @@yzlu @@ate @@le bz sc @@de .
Nzpibzlr badr mz nrlckxbqpe mz nabz nepi kc tqrtqmz .	nz @@pi @@bz @@lr badr mz nrlckxbq @@pe mz nabz nepi kc tq @@rtqmz .
75 . Rik Rkam Nzwzngr Bagr	75 . Rik r @@ka @@mq nz @@wz @@ngr bagr
Mz nzwzkr dckta , tqrlxplz leplz , tqrpnu'ti kxsqki x tqrkabz medesin badr kxnzyagoxng .	mz nz @@wz @@kr dckta , tq @@r @@lxplz leplz , tq @@r @@pnu'ti kxsqki x tq @@r @@ka @@bz medesin badr kx @@nz @@yagox @@ngq .
Mrlz , sc tqvzpe mou mz nzolvxti-krde nrlc , rmnr-ngrtxbzle ma kx wxbupx-ngrm enjin ngr gas .	mrlz , sc tq @@vz @@pe mou mz nz @@olvxti @@kr @@de nrlc , rmnr @@ngr @@tx @@bz @@le ma kx wxbu @@px @@ngr @@mq enjin ngr gas .
Kx yrkrpxx kc mz skul , sc tqpipebo mz kxetu ngr skul krali drtqde Mama Roklip dalr Inglan .	kx yrkr @@px @@x kc mz skul , sc tq @@pi @@pe @@bo mz kx @@etu ngr skul kra @@li drtq @@de mama Roklip dalr Inglan .
Awitxbo mz kxetu x ninge kc tqrke-atex bia .	awi @@tx @@bo mz kxetu x ninge kc tq @@rke @@ate @@x bia .
Mzli kc tqyrkrpengr raes , bisket x tin ngr poi nagr x trpengr da kx nangqkr .	mzli kc tq @@yrkr @@pe @@ngr raes , bisket x tin ngr poi na @@gr x trpengr da kx na @@ngq @@kr .
Nzaglq-krbzkr dztudr ami mz kampi scdr zbq li mz wiki kxesz' .	nz @@a @@glq @@kr @@bz @@kr dztu @@dr ami mz kampi sc @@dr zbq li mz wiki kx @@esz' .
Zbz Saotzn Kros kx vomle kc mz yiz 1937 , nigr rtqlrgr kc tqvopekr elr .	zbz Saotzn Kros kx vo @@mq @@le kc mz yiz 1937 , nigr r @@tq @@r @@gr kc tq @@vo @@pe @@kr elr .
A' trtenge tutxpwz x sc tqkrka'pe .	a' trte @@nge tu @@tx @@pwz x sc tq @@krka' @@pe @@Ø .
